ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
259.874424,0.117411,57.804628,0.116099,0.223856,0.148705,-0.059976,0.154762,-0.000460,0.121214,-0.003796,0.227368,777.634156,18.460428,351.285142,18.974392,634.978803,17.740997,1.233395,0.513964,0.719431
259.704783,0.394062,57.758187,0.380534,-0.415697,0.513388,0.067266,0.644540,-0.151787,0.363913,-0.417097,0.177737,188.979752,19.996328,95.389460,20.389791,131.798391,19.448120,0.941671,0.393463,0.548208
259.767913,0.135188,57.785736,0.137845,-0.027975,0.162808,-0.596423,0.182038,-0.024077,0.137054,-0.175673,0.208911,572.595339,18.792747,269.464053,19.262291,425.298194,18.176161,1.086130,0.469543,0.616587
259.764884,0.069526,57.778443,0.069398,0.230965,0.086367,-0.017547,0.100188,-0.082963,0.069469,-1.194250,0.266593,1902.652090,17.488968,785.327998,18.100914,1616.202796,16.726656,1.374258,0.611946,0.762312
259.736938,0.147062,57.774572,0.151239,-0.124666,0.179197,-0.362886,0.213971,0.005908,0.151163,0.039084,0.170169,564.198822,18.808786,267.902284,19.268600,432.762519,18.157272,1.111328,0.459814,0.651514
259.759092,0.358704,57.798461,0.367717,0.377413,0.432248,-0.403749,0.564532,-0.533667,0.383560,-1.391351,0.250777,179.383449,20.052912,100.222178,20.336132,98.873897,19.760191,0.575941,0.283220,0.292721
259.742775,0.050911,57.815997,0.051636,-0.017793,0.064565,-0.293002,0.072595,-0.031549,0.053293,-0.591995,0.197665,2660.362106,17.125015,1055.834549,17.779552,2269.482965,16.358078,1.421474,0.654537,0.766937
259.833307,0.100946,57.818018,0.104199,-0.131665,0.122574,-0.360706,0.138054,-0.027257,0.102686,-0.265437,0.209501,891.672565,18.311853,409.353973,18.808294,701.533258,17.632774,1.175520,0.496441,0.679079
259.886659,0.120144,57.830222,0.120732,-0.080070,0.153193,-0.245904,0.160988,0.073409,0.120236,0.610547,0.108329,730.269351,18.528660,302.432871,19.136971,570.459546,17.857334,1.279636,0.608311,0.671326
259.843826,0.117590,57.836945,0.126847,0.102398,0.154940,-0.130602,0.173020,-0.081279,0.125172,-0.649339,0.146261,673.037408,18.617270,283.472300,19.207266,522.081377,17.953550,1.253716,0.589996,0.663719
259.827620,0.115554,57.850958,0.125356,0.250490,0.149386,0.105953,0.170763,0.074627,0.123583,0.603861,0.134842,678.539667,18.608429,321.244556,19.071453,507.272981,17.984791,1.086662,0.463024,0.623638
259.935178,0.247002,57.790935,0.256252,-0.373024,0.287311,-0.333826,0.349532,0.248805,0.260933,0.953520,0.175547,256.659917,19.663971,125.907238,20.088415,195.245645,19.021442,1.066973,0.424444,0.642529
259.920690,0.298226,57.800957,0.302428,-0.188191,0.361616,-0.902529,0.415562,-0.185022,0.305524,-0.605588,0.148229,194.532503,19.964886,105.173512,20.283775,116.713612,19.580091,0.703684,0.318890,0.384794
